"@eobitchiz","oui","c","toute","classe","qui","fait","mauvaise","note","s","fout","autres","cest","toi","qui","fait","conne","#phrasesdeparents"
"@Dreams_Shadows","tu","sais","moi","mon","époque","...","est","plus","époque","bordel","#phrasesdeparents"
"@sidoniecabusat","@visieralexandre","tas","encore","18","ans","donc","cest","moi","qui","décide","ok","#phrasesdeparents"
"@mimine4ever","@sunoflucky","*reste","maison*","tu","sors","assez","*sors","dehors*","tu","sors","trop","#phrasesdeparents"
"@SimonM_90","@valentinjacquot","oh","oh","tu","me","parle","autrement","chuis","ta","copine","#phrasesdeparents"
"@CClmence16","@smile_ofzayn","tableeeee","moi","cest","prêt","non","dans","5","min","😏","#phrasesdeparents"
"@SimonM_90","@bestofbigmax","papa","jai","eu","15","marc","eu","17.","y","meilleur","toi","papa","jai","eu","6","marc","eu","4","s","fout","marc","…"
"@mimine4ever","@ziconnasse","toutes","façons","cest","jamais","personne","dans","cette","maison.","#phrasesdeparents"
"@Nesriine_Dz","@smile_ofzayn","tableeeee","moi","cest","prêt","non","dans","5","min","😏","#phrasesdeparents"
"@CClmence16","@chatgentil","maman","tu","trouves","suis","moche","tai","déjà","dit","ne","mappeler","maman","devant","gens.","#phrasesdeparents"
"@fxnnyhxmx","fais","tes","devoirs","#phrasesdeparents"
"@margot_91","@ziconnasse","toutes","façons","cest","jamais","personne","dans","cette","maison.","#phrasesdeparents"
"@LBasseux","@njhxobrien","tu","sais","quoi","faire","tas","tes","devoirs","linge","mettre","sécher","lave","vaisselle","vider..","mennuie","enft","…"
"@mimine4ever","@smile_ofzayn","tableeeee","moi","cest","prêt","non","dans","5","min","😏","#phrasesdeparents"
"@BelievexxTommo","@njhxobrien","tu","sais","quoi","faire","tas","tes","devoirs","linge","mettre","sécher","lave","vaisselle","vider..","mennuie","enft","…"
"@Its_margxt","tes","devoirs","tu","comptes","faire","jour","#phrasesdeparents"
"@LentzNicolas","@sundayaxel","jsuis","ta","copine","moi","tu","me","parles","comme","#phrasesdeparents"
"@cam_af","jai","boutons","cest","parce","tes","trop","ton","portable","#phrasesdeparents"
"@Zoe_18_19","#phrasesdeparents","papa","jai","eu","19/20","français","ah","oui","ton","10/20","math","...","genre","gâche","tout","délire","😢😢😅😅"
"@ManuMyriam","tu","tes","cru","restaurant","quoi","vien","faire","vaisselle","😞😥","#phrasesdeparents"
"@SimonM_90","@theoriginvls","maman","jai","mal","ventre.","tas","qu","moins","être","lordinateur.","#phrasesdeparents"
